,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
ARHGEF18,9.2369919227544,9.139182307361786,8.706501816851404,8.992723314022433,9.002551905316153,8.915849250696235,8.989376206568958,8.874531401295533
ARHGEF2,8.770240557236098,9.375156577195783,8.986693473615434,9.229973749791935,8.890909417557545,8.930601650557952,8.956892585512458,8.527730579956664
ARHGEF25,8.451799177100563,8.342406986515808,8.194447075228533,7.946224915965283,8.708056351865805,8.979811579175669,8.309069475498898,7.767220577412547
ARHGEF26,7.7847653362631055,7.447303811030431,7.415541247996811,7.454761775694221,7.504469054522802,7.514152201204989,7.5149359328778065,7.426700772161559
ARHGEF28,10.2519670162725,10.430735222993942,10.196872973708448,10.28519113987583,10.318792752335849,9.90061191327463,10.358251972659872,10.722981759666947
ARHGEF3,10.483004592172806,10.440280521723537,10.422527504608183,10.341729417387176,10.327422799415327,10.512994950039712,10.42862975868852,10.22943785314168
ARHGEF33,8.346238059636093,8.321547492079853,8.339190035180382,8.171723744031597,8.324902614375137,8.270394269833885,8.260940242455609,8.101421951281502
ARHGEF37,7.594134005976783,7.898341549016624,7.515748793941646,7.680056110386669,7.729736130594768,7.046708396619764,7.802406205644196,7.509781175118562
ARHGEF4,9.754408273004632,9.909051892893688,9.659618428878384,9.69384878501389,9.892601627566863,9.819707767666793,9.666666431345773,9.608487428737465
ARHGEF6,8.376075795438915,8.475392369313777,8.473463383177133,8.41433742935667,8.375133265382518,8.745536678858064,8.441305723038695,8.762708475085159
ARHGEF7,11.018568536841029,11.261118029039322,11.27739217439078,11.19507043606141,11.04572538959924,11.088246196594252,11.101806437119224,11.034407615172714
ARHGEF9,10.221995055056807,10.478551619863412,10.40600523850121,10.355093616061156,10.224258489154876,10.307464297370736,10.341015462164185,10.121715184993596
ARID1A,9.661912227529466,9.700093910540751,9.618107424235891,9.881013682240367,9.57312293080824,9.54544060687666,9.777400666482933,9.501119037296327
ARID1B,11.781713339005611,11.576071756339575,11.7832279427759,11.73503783016048,11.746545044270288,11.931995611048103,11.774255037828793,11.971114419339512
ARID2,9.72468177429117,9.579213662305774,9.65177866927243,9.590872912804672,9.675269442866082,9.748574785697942,9.679655076633326,9.721110440238927
ARID3A,8.894834694086745,8.556419510187297,8.24431964457107,8.362615447519556,8.518764899152039,8.929516312432632,8.400013899276642,8.816767461570715
ARID3B,8.099388334482084,8.090157496487613,7.819958609673992,7.978488309212847,8.061823346651748,8.320545793414261,7.775987945632841,8.212332446444993
ARID4A,9.787996888291337,9.91017165819018,9.82617061772129,9.803015646232978,9.908956233055608,10.003486812625985,9.700934809954019,9.949087264921026
ARID4B,10.763712297484442,10.888896173484042,10.779623501243444,10.837100749397091,10.736384819655441,10.97287208183625,10.798702215111064,10.883633981932514
ARID5A,7.100354455557241,7.301217744907878,7.058398472701985,7.059179554288155,7.341301781246828,7.0323322716798335,7.275706482064868,6.3624868205802985
ARID5B,10.831371197614551,10.455765161151977,10.747301385618849,10.504808541396235,10.743159190334916,10.929993463815107,10.708738573433914,10.781320259944216
ARIH1,10.654203858849687,10.640452935714515,10.669485054328252,10.708496458452807,10.602785067571356,10.649270564240995,10.672076966720153,10.60989348139396
ARIH2,9.545715925023984,9.872630228816577,9.574505187388484,9.601236721874702,9.584825826806382,9.563604463133462,9.532124419641832,9.583623626013054
ARL1,7.976560286884787,8.351449096767023,8.215780000855219,8.210560726560908,8.125888517312202,8.351022653333448,8.075656009787275,8.199732715001709
ARL10,8.440889090775473,8.976764430024163,8.664693119902402,8.834289088069545,8.466898694496512,8.68465683857971,8.571513501570308,8.566997726633451
ARL13B,9.185515979483549,9.382989905050152,9.374456504231112,9.461033961126905,9.288785899751018,8.909776057634929,9.498309931879161,9.156574737393013
ARL14EP,9.200427546593954,8.944051792738868,8.889566720693695,8.681244705659726,8.876649565265879,8.847809117491686,8.81599158353263,8.699660522870428
ARL15,11.422036942101597,11.448173464183018,11.633923112966356,11.645251387560151,11.393388180741061,11.25628371602643,11.627917321816552,11.28236458914509
ARL16,7.431703907069747,7.8321528670859575,7.534526574314178,7.521406666427628,7.336905160135061,7.066144057157171,7.625276680627143,6.965048308663976
ARL17A,9.213236304593103,9.053136170304764,8.1632241118365,8.700605133819936,8.34278788116401,8.261432633919652,9.136198493329013,8.557495059484662
ARL17B,10.937687227044735,9.25420962053105,8.189627715378203,8.92973527178636,7.235915799945245,11.28310921318657,8.975443362171797,10.599238953717355
ARL2,7.707621221482653,7.760532246680004,7.620623947802192,7.231337448489989,7.336905160135061,8.175214639943638,7.190814912784665,7.482181343593933
ARL2BP,7.966361720319517,7.779558460032964,8.14975619171945,7.892591713873719,7.9065151450113325,8.435024251873442,7.874977759052596,8.011400959768261
ARL3,9.216530484851171,9.215307876548447,9.080395663756976,9.061805371648617,9.071436593571178,9.137588879816068,9.033097381156797,9.006056488290534
