,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
KCTD3,7.085176508534136,6.48449301485499,6.893015300847542,6.298474169487587,6.271001721183065,6.789350058721243,6.495374910496422,6.553415043810875
KCTD6,5.5230194757417586,5.946586587421931,6.087852561759269,5.596275683070675,5.740735068563331,5.7075366044865925,5.842944230395835,5.008889853867892
KCTD7,5.412263585651614,5.626371768578632,5.468761181786185,5.732532632167462,5.608129042243054,5.059988520543948,5.610227117858893,5.376570540098651
KCTD8,6.818437323383506,5.66584102818598,7.1797485064251365,6.761889625424786,7.052459297880315,6.482270528944015,6.780339653659026,7.136839682254844
KCTD9,5.493763915468173,5.295351144583662,5.3296315073388065,5.653025064977125,5.279807513804759,5.56827266454169,5.5638813840816495,5.198782969873957
KDELR1,4.572835420329948,5.215142416085575,4.747694691223716,4.946049234816823,4.958726283490961,3.299464274553435,4.622535290323146,5.059849176838398
KDM1A,5.856473893844202,6.197319791152274,5.942588190072835,6.464688573444686,6.08559181513287,5.790652510687637,6.278595622533216,5.8891646889011735
KDM1B,5.717704011686199,5.621326748785715,5.62601568402224,5.883029409389882,5.788593694876693,4.878935285561112,5.878200689124781,5.587860735787275
KDM2A,7.48632280291011,7.300252559229253,7.28649214369311,7.384326999777055,7.375388595469708,7.789485995781287,7.287491755396454,7.541001258215469
KDM2B,6.2565892945410795,6.165545017392958,6.115442174473741,6.229225145293006,6.11524166266338,5.82975567895351,5.945190309977384,6.3222275919898605
KDM3A,7.128204915106059,6.707331132588381,6.323517741021282,6.744677833459985,6.883079001915792,6.6304794314964095,6.841664888626865,6.5754842375389435
KDM3B,6.529204911742201,6.683138454095985,6.359689757441851,6.962246479296856,6.643900869932557,6.234240708641029,6.705314753805702,6.5754842375389435
KDM4A,5.601140158830277,5.8427332718108245,5.457148700666762,5.757689842147658,5.359458343849695,5.6168810470422885,5.714574122420571,5.1317269601310445
KDM4B,7.037334596697485,6.2686384089256615,6.695498346157923,6.479886040347116,6.704293052671958,7.012268444652535,6.558733746231058,6.731772125816544
KDM4C,7.550113035079504,7.3703950342641935,7.40273967424541,7.450466135776299,7.538514459380234,7.94896646200522,7.434001946831278,7.46996632371578
KDM5A,6.760076143533315,6.910570144496781,6.918394573783581,7.0332226362469195,6.840473275147915,6.354645817308837,6.937049612595851,6.5754842375389435
KDM5B,6.5453645948802786,6.593534335580736,6.524197179406682,6.746989927621844,6.783377776803223,6.502043149278844,6.711786350309774,6.717671197937046
KDM5C,5.098400429669978,5.497656688802996,5.292460148108381,5.192664685741541,5.41980625367478,5.7075366044865925,5.214630448510391,6.030449383915285
KDM5D,5.6368562240476905,6.030635615742423,5.913413572993646,6.33050440523237,5.666119886102628,0.0,6.0400519788135085,0.0
KDM6A,7.352661226484455,7.30119576359396,7.277546533027443,7.428512841921645,7.233168183777527,7.77314368301461,7.375956439501121,7.447405014092357
KDM6B,4.427148828536684,3.910086936748871,4.325652427299691,4.526561560824648,4.651769072635162,5.213232270326325,4.234853620308281,4.55324563860716
KDM7A,6.097291016578923,5.935565803596936,6.038476396610779,5.782229666843992,5.869359174808309,6.680845388084258,5.819604828239389,5.527470025775641
KDSR,5.605976650210321,5.753772852366705,5.753219202636308,5.7001691346248755,5.785473401463249,5.346082925228774,5.720385870718645,5.358307020939042
KHDC1,4.218647203978478,5.514681689934223,4.200442009280383,5.076940170130821,4.423716909656944,4.774419424969037,5.1552457081454905,4.467191345526168
KHDC4,5.588945591201301,6.147778126895479,5.804027991503122,5.823776566096763,5.669635038978108,5.281862139363742,5.762929610043807,5.786516958916262
KHDRBS1,6.376255163153511,6.3277488112601725,6.612592147185619,6.217529494448528,6.380204406862781,6.462099052405511,6.13629323848055,6.422474738540157
KHDRBS2,5.666810743779605,5.497656688802996,5.659961559950071,6.353015513401783,6.38364685212641,6.759531207116286,5.64519221460237,6.654159493854868
KHDRBS3,5.37040693049103,5.329786085976229,5.494406474201595,5.751459623484669,6.021050661396829,6.502043149278844,5.398447140774707,6.586338837979409
KHNYN,4.638422494787364,5.119616367994568,4.838428565896722,5.09517586654603,4.82925137345525,4.193364438949988,4.7677977046049245,4.8067977689101085
KHSRP,4.693984207034062,5.388929942006903,5.243060565647439,5.198113783947085,5.152903802684867,4.373166923585884,4.697801827787488,5.320747786995518
KIAA0100,5.379524877368707,5.996469451055438,5.9189490424653854,5.785255231597738,5.497773558591695,4.878935285561112,5.460450909972144,5.412126376157076
KIAA0232,7.2124695673663775,6.95951185618167,7.09942156462072,7.287612739345774,7.394953961616435,6.759531207116286,7.2648695583784555,7.031913299986995
