,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
NFATC1,4.917727641213472,4.4979301567358485,4.629749283022071,4.860645467963783,4.718450168882549,5.008517892503591,4.725320335749274,5.032064872737206
NFATC2,6.813719302757893,7.098321444221514,7.607279785249615,6.842864978896919,7.008414986345931,5.998433621823142,7.018292475117203,6.777595301516821
NFATC2IP,4.975422201624963,5.169836265151613,4.967853141703124,4.982647466767621,4.8452114851927,4.730895469956396,4.976426116544742,4.866797718734177
NFATC3,6.426474025520925,6.126097866987521,6.231350806936744,6.341468690008439,6.365092798818404,6.108587867442147,6.265027463566683,6.348136261556471
NFE2L1,4.483699531469062,4.450468263848948,4.509314248642619,4.667603384399505,4.140015278608155,3.831589816674485,4.74105402361388,4.291343794949308
NFE2L2,6.185753183989754,5.932626485606815,5.933180262188331,5.874254261664472,6.153167100145266,6.738650548628004,6.098936975760801,6.21536208170751
NFIA,7.0878159802487595,6.888487846303728,6.465681905689074,6.76980915630783,6.93630468572456,7.1496446887129625,6.953813642399969,6.954122504298405
NFIB,3.929265099818133,4.254182195128085,3.4878371778831005,4.485309180287032,4.387785074712704,3.687396201995855,3.9505815145626335,3.864716113130004
NFIC,6.472323145716341,6.533864832232303,6.616550145512821,6.392239745760291,6.4281663531492255,6.302930272561269,6.579088521853268,6.401737322200352
NFIL3,4.8474383792956095,3.2574701685565497,3.4878371778831005,2.471472331170609,3.7223541930258848,5.431313733909939,3.4468244370033787,3.7757393791546954
NFIX,4.047397022885583,3.8158534855662376,3.5196404848553677,4.3293326389587765,4.560147965918205,4.128200260604468,4.296261304007676,3.540808812854574
NFKB1,6.0283592125203045,6.204805110157243,6.126208799997855,5.623742622376878,5.756771472471632,6.924611045163106,5.933385020096301,6.132947531552817
NFKBIA,4.8290660208921325,4.96955211879101,4.0619454242912605,4.1752139279641485,4.672355253655012,5.4730449463873345,4.571326112972021,5.064644179122875
NFKBID,4.143881041704066,5.267496412530338,3.8155376515421437,3.5121303032025644,3.9158310349991146,5.427432192337791,3.6749761450817564,4.305139928284316
NFKBIZ,4.5159137273507755,6.179251542091908,5.1969432294191815,4.518093709101029,4.975273286406178,4.8204207112213275,4.779338144444016,4.547323507580116
NFRKB,4.171099901972743,4.450468263848948,4.244431003962695,4.010950836276516,3.556922382469183,4.054234786091555,4.20716473335029,4.003593314129879
NFU1,3.9178003052450934,4.1282839549530115,4.31751388710818,4.462840054288118,4.011614391021077,3.7307588016955258,4.378065016569138,4.157783085025959
NFX1,5.698695701221421,5.860136647595547,6.041912092775615,5.979333648849267,5.90818831581879,5.391803190239084,5.766166556984955,5.594556951468785
NFXL1,4.553249024793066,4.6144755363415015,4.288918420121076,4.367546658650785,4.814995525040949,3.9743583000056955,4.220389220356253,4.332173998159213
NFYA,4.571406637357873,4.400641009033421,4.3453143346496415,3.8142978725859,4.179396002184071,4.570389823643078,4.20716473335029,4.43354548093734
NFYC,5.4256226806288215,5.467880170382655,5.4119271266375115,5.576377483540375,5.3725955574620645,4.798779516996604,5.561829236034394,5.24055012056236
NGLY1,5.650946765501975,5.336622651341238,5.237075663866485,5.232437202679074,5.44049769029388,6.806515759639533,5.295801753057365,5.2774965166041605
NGRN,3.8825955237370517,3.494190988606862,4.005799174221542,3.5411054313815167,4.235703623612609,3.4922738877192314,3.7617638527754194,3.058701602646378
